1221,中国矿业大学02专业组(不限)
1221,中国矿业大学03专业组(不限)
1221,中国矿业大学04专业组(化学)
1221,中国矿业大学05专业组(化学或地理)
1222,江苏师范大学11专业组(不限)
1222,江苏师范大学12专业组(不限)
1222,江苏师范大学13专业组(化学)
1222,江苏师范大学14专业组(化学或生物)
1222,江苏师范大学15专业组(化学或地理)
1222,江苏师范大学16专业组(思想政治)
1223,徐州医科大学04专业组(不限)
1223,徐州医科大学05专业组(不限)
1223,徐州医科大学06专业组(化学)
1223,徐州医科大学07专业组(化学)
1223,徐州医科大学08专业组(化学或生物)
1223,徐州医科大学09专业组(化学或生物)
1223,徐州医科大学10专业组(化学或生物)
1223,徐州医科大学11专业组(化学或生物)
1224,徐州工程学院02专业组(不限)
1224,徐州工程学院03专业组(不限)
1224,徐州工程学院04专业组(不限)
1224,徐州工程学院05专业组(化学)
1242,常州大学02专业组(不限)
1242,常州大学03专业组(不限)
1242,常州大学04专业组(不限)
1242,常州大学05专业组(不限)
1242,常州大学06专业组(化学)
1242,常州大学07专业组(化学或生物)
1242,常州大学08专业组(化学或生物)
1242,常州大学09专业组(化学或生物)
1243,常州工学院06专业组(不限)
1243,常州工学院07专业组(不限)
1243,常州工学院08专业组(不限)
1243,常州工学院09专业组(不限)
1243,常州工学院10专业组(化学)
1244,江苏理工学院04专业组(不限)
1244,江苏理工学院05专业组(不限)
1244,江苏理工学院06专业组(不限)
1244,江苏理工学院07专业组(不限)
1244,江苏理工学院08专业组(不限)
1244,江苏理工学院09专业组(化学)
1244,江苏理工学院10专业组(化学)
1244,江苏理工学院11专业组(化学或生物)
1244,江苏理工学院12专业组(化学或生物)
1244,江苏理工学院13专业组(化学或生物)
1261,苏州大学16专业组(不限)
1261,苏州大学17专业组(不限)
1261,苏州大学18专业组(不限)
1261,苏州大学19专业组(不限)
1261,苏州大学20专业组(不限)
1261,苏州大学21专业组(不限)
1261,苏州大学22专业组(不限)
1261,苏州大学23专业组(化学)
1261,苏州大学24专业组(化学)
1261,苏州大学25专业组(化学)
1261,苏州大学26专业组(化学)
1261,苏州大学27专业组(化学或生物)
1261,苏州大学28专业组(化学或生物)
1261,苏州大学29专业组(化学和生物)
1261,苏州大学30专业组(化学和生物)
1261,苏州大学31专业组(生物)
1262,苏州科技大学05专业组(不限)
1262,苏州科技大学06专业组(不限)
1262,苏州科技大学07专业组(化学)
1262,苏州科技大学08专业组(化学或生物)
1262,苏州科技大学09专业组(化学或地理)
1262,苏州科技大学10专业组(思想政治)
1263,常熟理工学院04专业组(不限)
1263,常熟理工学院05专业组(不限)
1263,常熟理工学院06专业组(不限)
1263,常熟理工学院07专业组(化学)
1263,常熟理工学院08专业组(化学或生物)
1263,常熟理工学院09专业组(化学或生物)
1265,中国人民大学(苏州校区)02专业组(不限)
1267,苏州城市学院04专业组(不限)
1267,苏州城市学院05专业组(不限)
1267,苏州城市学院06专业组(不限)
1267,苏州城市学院07专业组(不限)
1267,苏州城市学院08专业组(不限)
1267,苏州城市学院09专业组(化学)
1267,苏州城市学院10专业组(化学)
1301,南通大学12专业组(不限)
1301,南通大学13专业组(不限)
1301,南通大学14专业组(不限)
1301,南通大学15专业组(化学)
1301,南通大学16专业组(化学或生物)
1301,南通大学17专业组(化学或生物)
1301,南通大学18专业组(化学或地理)
1301,南通大学19专业组(思想政治)
1321,江苏海洋大学03专业组(不限)
1321,江苏海洋大学04专业组(不限)
1321,江苏海洋大学05专业组(不限)
1321,江苏海洋大学06专业组(化学)
1321,江苏海洋大学07专业组(化学或地理)
1341,淮阴师范学院09专业组(不限)
1341,淮阴师范学院10专业组(不限)
1341,淮阴师范学院11专业组(不限)
1341,淮阴师范学院12专业组(化学)
1341,淮阴师范学院13专业组(化学或生物)
1341,淮阴师范学院14专业组(化学或地理)
1341,淮阴师范学院15专业组(思想政治)
1342,淮阴工学院03专业组(不限)
1342,淮阴工学院04专业组(不限)
1342,淮阴工学院05专业组(不限)
1342,淮阴工学院06专业组(化学)
1342,淮阴工学院07专业组(化学或生物)
1361,盐城工学院02专业组(不限)
1361,盐城工学院03专业组(不限)
1361,盐城工学院04专业组(化学)
1361,盐城工学院05专业组(化学)
1362,盐城师范学院09专业组(不限)
1362,盐城师范学院10专业组(不限)
1362,盐城师范学院11专业组(化学)
1362,盐城师范学院12专业组(化学或生物)
1362,盐城师范学院13专业组(化学或地理)
1381,扬州大学17专业组(不限)
1381,扬州大学18专业组(不限)
1381,扬州大学19专业组(不限)
1381,扬州大学20专业组(不限)
1381,扬州大学21专业组(不限)
1381,扬州大学22专业组(不限)
1381,扬州大学23专业组(化学)
1381,扬州大学24专业组(化学或生物)
1381,扬州大学25专业组(化学或生物)
1381,扬州大学26专业组(化学或生物)
1401,江苏大学14专业组(不限)
1401,江苏大学15专业组(不限)
1401,江苏大学16专业组(不限)
1401,江苏大学17专业组(不限)
1401,江苏大学18专业组(不限)
1401,江苏大学19专业组(不限)
1401,江苏大学20专业组(不限)
1401,江苏大学21专业组(不限)
1401,江苏大学22专业组(化学)
1401,江苏大学23专业组(化学)
1401,江苏大学24专业组(化学)
1401,江苏大学25专业组(化学)
1401,江苏大学26专业组(化学)
1402,江苏科技大学09专业组(不限)
1402,江苏科技大学10专业组(不限)
1402,江苏科技大学11专业组(不限)
1402,江苏科技大学12专业组(不限)
1402,江苏科技大学13专业组(不限)
1402,江苏科技大学14专业组(不限)
1402,江苏科技大学15专业组(不限)
1402,江苏科技大学16专业组(不限)
1402,江苏科技大学17专业组(不限)
1402,江苏科技大学18专业组(化学)
1402,江苏科技大学19专业组(化学)
1402,江苏科技大学20专业组(化学)
1402,江苏科技大学21专业组(化学)
1402,江苏科技大学22专业组(化学或生物)
1402,江苏科技大学23专业组(思想政治)
1421,泰州学院03专业组(不限)
1421,泰州学院04专业组(不限)
1421,泰州学院05专业组(化学)
1421,泰州学院06专业组(化学)
1426,宿迁学院03专业组(不限)
1426,宿迁学院04专业组(化学)
1426,宿迁学院05专业组(化学和生物)
